Domestic Gross,Movie,Production Budget,Release_Date,Worldwide Gross,_id
"$149,260,504",Puss in Boots,130000000.0,2011-10-28,554987477.0,5cbf6a48f1b3f84eb09bd5ce
"$148,415,853",Megamind,130000000.0,2010-11-05,321887208.0,5cbf6a48f1b3f84eb09bd5cf
"$138,540,870",Bad Boys II,130000000.0,2003-07-18,273271982.0,5cbf6a48f1b3f84eb09bd5d0
"$131,538,435",Rio 2,130000000.0,2014-04-11,492846291.0,5cbf6a48f1b3f84eb09bd5d1
"$118,311,368",Salt,130000000.0,2010-07-23,290650494.0,5cbf6a48f1b3f84eb09bd5d2
"$101,200,044",Noah,130000000.0,2014-03-28,352831065.0,5cbf6a48f1b3f84eb09bd5d3
"$77,591,831",The Adventures of Tintin,130000000.0,2011-12-21,373993951.0,5cbf6a48f1b3f84eb09bd5d4
"$60,522,097",After Earth,130000000.0,2013-05-31,251499665.0,5cbf6a48f1b3f84eb09bd5d5
"$49,554,002",Australia,130000000.0,2008-11-26,215080810.0,5cbf6a48f1b3f84eb09bd5d6
"$33,618,855",R.I.P.D.,130000000.0,2013-07-19,79076678.0,5cbf6a48f1b3f84eb09bd5d7
"$159,242,320",How to Train Your Dragon: The Hidden World,129000000.0,2019-02-22,514642320.0,5cbf6a48f1b3f84eb09bd5d8
"$281,287,133","The Twilight Saga: Breaking Dawn, Part 1",127500000.0,2011-11-18,689420051.0,5cbf6a48f1b3f84eb09bd5d9
"$137,748,063",Dinosaur,127500000.0,2000-05-19,356148063.0,5cbf6a48f1b3f84eb09bd5da
"$226,277,068",Logan,127000000.0,2017-03-03,615461394.0,5cbf6a48f1b3f84eb09bd5db
"$113,746,621",Night at the Museum: Secret of the Tomb,127000000.0,2014-12-19,353756621.0,5cbf6a48f1b3f84eb09bd5dc
"$381,193,157",Harry Potter and the Deathly Hallows: Part II,125000000.0,2011-07-15,1341693157.0,5cbf6a48f1b3f84eb09bd5dd
"$337,135,885",The Hunger Games: Mockingjay - Part 1,125000000.0,2014-11-21,766575131.0,5cbf6a48f1b3f84eb09bd5de
"$317,871,467",Harry Potter and the Sorcererâs Stone,125000000.0,2001-11-16,975047606.0,5cbf6a48f1b3f84eb09bd5df
"$296,131,568",Harry Potter and the Deathly Hallows: Part I,125000000.0,2010-11-19,960431568.0,5cbf6a48f1b3f84eb09bd5e0
"$217,536,138",The Da Vinci Code,125000000.0,2006-05-19,767820459.0,5cbf6a48f1b3f84eb09bd5e1
"$214,949,694",X-Men 2,125000000.0,2003-05-02,406875536.0,5cbf6a48f1b3f84eb09bd5e2
"$210,031,325",Fast Five,125000000.0,2011-04-29,630163454.0,5cbf6a48f1b3f84eb09bd5e3
"$191,204,754",Teenage Mutant Ninja Turtles,125000000.0,2014-08-08,485004754.0,5cbf6a48f1b3f84eb09bd5e4
"$186,848,418",Sherlock Holmes: A Game of Shadows,125000000.0,2011-12-16,535663443.0,5cbf6a48f1b3f84eb09bd5e5
"$186,740,799",The Day After Tomorrow,125000000.0,2004-05-28,556319450.0,5cbf6a48f1b3f84eb09bd5e6
"$175,003,033",The Boss Baby,125000000.0,2017-03-31,510878762.0,5cbf6a48f1b3f84eb09bd5e7
"$163,214,888",Clash of the Titans,125000000.0,2010-04-01,493214888.0,5cbf6a48f1b3f84eb09bd5e8
"$153,707,064",Trolls,125000000.0,2016-11-04,344072233.0,5cbf6a48f1b3f84eb09bd5e9
"$136,314,294",Godzilla,125000000.0,1998-05-19,376000000.0,5cbf6a48f1b3f84eb09bd5ea
"$126,477,084",Prometheus,125000000.0,2012-06-08,402448265.0,5cbf6a48f1b3f84eb09bd5eb
"$113,203,870",The Bourne Legacy,125000000.0,2012-08-10,280355920.0,5cbf6a48f1b3f84eb09bd5ec
"$107,325,195",Batman & Robin,125000000.0,1997-06-20,238317814.0,5cbf6a48f1b3f84eb09bd5ed
"$68,420,120",Skyscraper,125000000.0,2018-07-13,304115534.0,5cbf6a48f1b3f84eb09bd5ee
"$58,877,969",Total Recall,125000000.0,2012-08-03,211856088.0,5cbf6a48f1b3f84eb09bd5ef
"$54,647,948",Assassinâs Creed,125000000.0,2016-12-21,240759682.0,5cbf6a48f1b3f84eb09bd5f0
"$33,370,166",Monster Trucks,125000000.0,2017-01-13,61642798.0,5cbf6a48f1b3f84eb09bd5f1
"$32,698,899",The 13th Warrior,125000000.0,1999-08-27,61698899.0,5cbf6a48f1b3f84eb09bd5f2
"$260,044,825",How the Grinch Stole Christmas,123000000.0,2000-11-17,345141403.0,5cbf6a48f1b3f84eb09bd5f3
"$215,409,889",Mission: Impossible 2,120000000.0,2000-05-24,549588516.0,5cbf6a48f1b3f84eb09bd5f4
"$182,618,434",The Perfect Storm,120000000.0,2000-06-30,328711434.0,5cbf6a48f1b3f84eb09bd5f5
"$162,192,920",Jason Bourne,120000000.0,2016-07-29,416168316.0,5cbf6a48f1b3f84eb09bd5f6
"$131,921,738",Fantastic Four: Rise of the Silver Surfer,120000000.0,2007-06-15,289480691.0,5cbf6a48f1b3f84eb09bd5f7
"$124,987,022",Life of Pi,120000000.0,2012-11-21,620912003.0,5cbf6a48f1b3f84eb09bd5f8
"$115,802,596",Ghost Rider,120000000.0,2007-02-16,229545589.0,5cbf6a48f1b3f84eb09bd5f9
"$101,028,233",Rampage,120000000.0,2018-04-13,428056280.0,5cbf6a48f1b3f84eb09bd5fa
"$100,814,328",Charlie's Angels: Full Throttle,120000000.0,2003-06-27,227200000.0,5cbf6a48f1b3f84eb09bd5fb
"$93,050,117",Elysium,120000000.0,2013-08-09,286192091.0,5cbf6a48f1b3f84eb09bd5fc
"$89,107,235",Oblivion,120000000.0,2013-04-19,287916633.0,5cbf6a48f1b3f84eb09bd5fd
"$85,364,450",Power Rangers,120000000.0,2017-03-24,142531552.0,5cbf6a48f1b3f84eb09bd5fe
"$64,956,806",Stuart Little 2,120000000.0,2002-07-19,166000000.0,5cbf6a48f1b3f84eb09bd5ff
"$58,607,007",RoboCop,120000000.0,2014-02-12,242981799.0,5cbf6a48f1b3f84eb09bd600
"$57,712,751",The Chronicles of Riddick,120000000.0,2004-06-11,107212751.0,5cbf6a48f1b3f84eb09bd601
"$56,117,548",Fantastic Four,120000000.0,2015-08-07,167849187.0,5cbf6a48f1b3f84eb09bd602
"$43,945,766",Speed Racer,120000000.0,2008-05-09,93394462.0,5cbf6a48f1b3f84eb09bd603
"$35,818,913",The Island,120000000.0,2005-07-22,163018913.0,5cbf6a48f1b3f84eb09bd604
"$30,212,620",How Do You Know?,120000000.0,2010-12-17,49628177.0,5cbf6a48f1b3f84eb09bd605
"$76,423,035",Knight and Day,117000000.0,2010-06-23,258751370.0,5cbf6a48f1b3f84eb09bd606
"$213,511,408",Venom,116000000.0,2018-10-05,853628605.0,5cbf6a48f1b3f84eb09bd607
"$474,544,677",Star Wars Ep. I: The Phantom Menace,115000000.0,1999-05-19,1027044677.0,5cbf6a48f1b3f84eb09bd608
"$380,270,577",Star Wars Ep. III: Revenge of the Sith,115000000.0,2005-05-19,848998877.0,5cbf6a48f1b3f84eb09bd609
"$310,676,740",Star Wars Ep. II: Attack of the Clones,115000000.0,2002-05-16,656695615.0,5cbf6a48f1b3f84eb09bd60a
"$289,423,425","Monsters, Inc.",115000000.0,2001-11-02,559757719.0,5cbf6a48f1b3f84eb09bd60b
"$132,556,852",The Wolverine,115000000.0,2013-07-26,416456852.0,5cbf6a49f1b3f84eb09bd60c
"$67,163,857",Dante's Peak,115000000.0,1997-02-07,178200000.0,5cbf6a49f1b3f84eb09bd60d
"$48,003,015",The Huntsman: Winterâs War,115000000.0,2016-04-22,165149302.0,5cbf6a49f1b3f84eb09bd60e
"$40,914,068",Windtalkers,115000000.0,2002-06-14,77628265.0,5cbf6a49f1b3f84eb09bd60f
"$999,811",AstÃ©rix aux Jeux Olympiques,113500000.0,2008-07-04,132999811.0,5cbf6a49f1b3f84eb09bd610
"$42,779,261",Gulliver's Travels,112000000.0,2010-12-25,232017848.0,5cbf6a49f1b3f84eb09bd611
"$84,410,380",Ferdinand,111000000.0,2017-12-15,289859163.0,5cbf6a49f1b3f84eb09bd612
"$324,591,735",Deadpool 2,110000000.0,2018-05-18,786680557.0,5cbf6a49f1b3f84eb09bd613
"$274,092,705",Gravity,110000000.0,2013-10-04,693698673.0,5cbf6a49f1b3f84eb09bd614
"$250,863,268",Night at the Museum,110000000.0,2006-12-22,579446407.0,5cbf6a49f1b3f84eb09bd615
"$186,336,279",Mr. and Mrs. Smith,110000000.0,2005-06-10,486124090.0,5cbf6a49f1b3f84eb09bd616
"$155,190,832",San Andreas,110000000.0,2015-05-29,456258539.0,5cbf6a49f1b3f84eb09bd617
"$142,614,158",The Smurfs,110000000.0,2011-07-29,563749323.0,5cbf6a49f1b3f84eb09bd618
"$134,529,403",Live Free or Die Hard,110000000.0,2007-06-27,382288147.0,5cbf6a49f1b3f84eb09bd619
"$130,179,072",The Divergent Series: Insurgent,110000000.0,2015-03-20,295075882.0,5cbf6a49f1b3f84eb09bd61a
"$125,531,634",Ocean's Twelve,110000000.0,2004-12-10,362989076.0,5cbf6a49f1b3f84eb09bd61b
"$125,304,276",Tomorrow Never Dies,110000000.0,1997-12-19,339504276.0,5cbf6a49f1b3f84eb09bd61c
"$113,330,342",The Patriot,110000000.0,2000-06-28,215300000.0,5cbf6a49f1b3f84eb09bd61d
"$106,580,051",300: Rise of an Empire,110000000.0,2014-03-07,330780051.0,5cbf6a49f1b3f84eb09bd61e
"$102,608,827",The Aviator,110000000.0,2004-12-17,208370892.0,5cbf6a49f1b3f84eb09bd61f
"$100,014,699",Passengers,110000000.0,2016-12-21,302239672.0,5cbf6a49f1b3f84eb09bd620
"$98,780,042",The Green Hornet,110000000.0,2011-01-14,229155503.0,5cbf6a49f1b3f84eb09bd621
"$87,242,834",Miss Peregrineâs Home for Peculiar Children,110000000.0,2016-09-30,295986876.0,5cbf6a49f1b3f84eb09bd622
"$85,463,309",Real Steel,110000000.0,2011-10-07,263880341.0,5cbf6a49f1b3f84eb09bd623
"$77,222,099",The A-Team,110000000.0,2010-06-11,177241171.0,5cbf6a49f1b3f84eb09bd624
"$71,017,784",The Smurfs 2,110000000.0,2013-07-31,348547523.0,5cbf6a49f1b3f84eb09bd625
"$66,184,051",The Divergent Series: Allegiant,110000000.0,2016-03-18,172022517.0,5cbf6a49f1b3f84eb09bd626
"$65,452,312",The Taking of Pelham 123,110000000.0,2009-06-12,152364370.0,5cbf6a49f1b3f84eb09bd627
"$61,737,191",Ender's Game,110000000.0,2013-11-01,127983283.0,5cbf6a49f1b3f84eb09bd628
"$50,026,353",Home on the Range,110000000.0,2004-04-02,76482461.0,5cbf6a49f1b3f84eb09bd629
"$48,097,081",Speed 2: Cruise Control,110000000.0,1997-06-13,150468000.0,5cbf6a49f1b3f84eb09bd62a
"$47,398,413",Kingdom of Heaven,110000000.0,2005-05-06,218853353.0,5cbf6a49f1b3f84eb09bd62b
"$40,563,557",Ghost in the Shell,110000000.0,2017-03-31,167910690.0,5cbf6a49f1b3f84eb09bd62c
"$24,004,159",Around the World in 80 Days,110000000.0,2004-06-16,72004159.0,5cbf6a49f1b3f84eb09bd62d
"$315,544,750",The Lord of the Rings: The Fellowship of the Ring,109000000.0,2001-12-19,887210985.0,5cbf6a49f1b3f84eb09bd62e
"$101,018,283",The Cat in the Hat,109000000.0,2003-11-21,133818283.0,5cbf6a49f1b3f84eb09bd62f
"$58,183,966",Ali,109000000.0,2001-12-25,87683966.0,5cbf6a49f1b3f84eb09bd630
"$228,433,663",The Martian,108000000.0,2015-10-02,655271443.0,5cbf6a49f1b3f84eb09bd631
"$40,098,064",Allied,106000000.0,2016-11-23,119266661.0,5cbf6a49f1b3f84eb09bd632
"$144,801,023","I, Robot",105000000.0,2004-07-16,348629585.0,5cbf6a49f1b3f84eb09bd633
"$140,015,224",Stuart Little,105000000.0,1999-12-17,298815224.0,5cbf6a49f1b3f84eb09bd634
"$104,400,899",The Princess and the Frog,105000000.0,2009-11-25,270997378.0,5cbf6a49f1b3f84eb09bd635
"$94,784,201","10,000 B.C.",105000000.0,2008-03-07,269065678.0,5cbf6a49f1b3f84eb09bd636
"$64,063,008",Ice Age: Collision Course,105000000.0,2016-07-22,402156682.0,5cbf6a49f1b3f84eb09bd637
"$6,712,451",Town & Country,105000000.0,2001-04-27,10364769.0,5cbf6a49f1b3f84eb09bd638
"$100,234,838",Kingsman: The Golden Circle,104000000.0,2017-09-22,408803696.0,5cbf6a49f1b3f84eb09bd639
"$101,643,008",Gone in 60 Seconds,103300000.0,2000-06-09,232643008.0,5cbf6a49f1b3f84eb09bd63a
"$187,683,805",Gladiator,103000000.0,2000-05-05,457683805.0,5cbf6a49f1b3f84eb09bd63b
"$112,200,072",The Hangover 3,103000000.0,2013-05-23,362000072.0,5cbf6a49f1b3f84eb09bd63c
"$100,478,608",A Wrinkle in Time,103000000.0,2018-03-09,133401882.0,5cbf6a49f1b3f84eb09bd63d
"$97,104,620",Public Enemies,102500000.0,2009-07-01,212282709.0,5cbf6a49f1b3f84eb09bd63e
"$167,365,000",Casino Royale,102000000.0,2006-11-17,594420283.0,5cbf6a49f1b3f84eb09bd63f
"$132,024,714",Minority Report,102000000.0,2002-06-21,358824714.0,5cbf6a49f1b3f84eb09bd640
"$127,195,589",Bumblebee,102000000.0,2018-12-21,465195589.0,5cbf6a49f1b3f84eb09bd641
"$27,108,272",Cloud Atlas,102000000.0,2012-10-26,130673154.0,5cbf6a49f1b3f84eb09bd642
"$262,233,381",Harry Potter and the Chamber of Secrets,100000000.0,2002-11-15,879225135.0,5cbf6a49f1b3f84eb09bd643
"$203,464,105",Terminator 2: Judgment Day,100000000.0,1991-07-02,515419827.0,5cbf6a49f1b3f84eb09bd644
"$184,031,112",Batman Forever,100000000.0,1995-06-16,336529144.0,5cbf6a49f1b3f84eb09bd645
"$180,011,740",Planet of the Apes,100000000.0,2001-07-27,362211740.0,5cbf6a49f1b3f84eb09bd646
"$173,005,002",National Treasure,100000000.0,2004-11-19,331323410.0,5cbf6a49f1b3f84eb09bd647
"$162,805,434",Django Unchained,100000000.0,2012-12-25,449948323.0,5cbf6a49f1b3f84eb09bd648
"$148,438,600",Little Fockers,100000000.0,2010-12-22,310650574.0,5cbf6a49f1b3f84eb09bd649
"$146,282,411",True Lies,100000000.0,1994-07-15,365300000.0,5cbf6a49f1b3f84eb09bd64a
"$130,164,645",American Gangster,100000000.0,2007-11-02,267985456.0,5cbf6a49f1b3f84eb09bd64b
"$124,870,275",Cloudy with a Chance of Meatballs,100000000.0,2009-09-18,236827677.0,5cbf6a49f1b3f84eb09bd64c
"$119,219,978",The Other Guys,100000000.0,2010-08-06,170936470.0,5cbf6a49f1b3f84eb09bd64d
"$118,627,117",Lemony Snicket's A Series of Unfortunate Events,100000000.0,2004-12-17,212956024.0,5cbf6a49f1b3f84eb09bd64e
"$116,900,694",The Wolf of Wall Street,100000000.0,2013-12-25,389870414.0,5cbf6a49f1b3f84eb09bd64f
"$107,518,682",Epic,100000000.0,2013-05-24,262794441.0,5cbf6a49f1b3f84eb09bd650
"$101,295,562",Eraser,100000000.0,1996-06-21,234400000.0,5cbf6a49f1b3f84eb09bd651
"$100,138,851",The Hunchback of Notre Dame,100000000.0,1996-06-21,325500000.0,5cbf6a49f1b3f84eb09bd652
"$89,296,573",The Emperor's New Groove,100000000.0,2000-12-15,169296573.0,5cbf6a49f1b3f84eb09bd653
"$85,028,192",The Expendables 2,100000000.0,2012-08-17,311979256.0,5cbf6a49f1b3f84eb09bd654
"$77,233,467",Where the Wild Things Are,100000000.0,2009-10-16,99123656.0,5cbf6a49f1b3f84eb09bd655
"$75,030,163",Eragon,100000000.0,2006-12-15,249488115.0,5cbf6a49f1b3f84eb09bd656
"$72,688,614",Hercules,100000000.0,2014-07-25,243388614.0,5cbf6a49f1b3f84eb09bd657
"$67,631,157",The Tourist,100000000.0,2010-12-10,278731369.0,5cbf6a49f1b3f84eb09bd658
"$66,889,043",End of Days,100000000.0,1999-11-24,212026975.0,5cbf6a49f1b3f84eb09bd659
"$59,475,623",The Stepford Wives,100000000.0,2004-06-11,96221971.0,5cbf6a49f1b3f84eb09bd65a
"$58,867,694",Surf's Up,100000000.0,2007-06-08,145395745.0,5cbf6a49f1b3f84eb09bd65b
"$57,377,916",Blood Diamond,100000000.0,2006-12-08,171377916.0,5cbf6a49f1b3f84eb09bd65c
"$55,675,313",Legend of the Guardians: The Owls of Ga'Hoole,100000000.0,2010-09-24,139716717.0,5cbf6a49f1b3f84eb09bd65d
"$54,768,952",Starship Troopers,100000000.0,1997-11-07,121100000.0,5cbf6a49f1b3f84eb09bd65e
"$49,438,370",Land of the Lost,100000000.0,2009-06-05,69548641.0,5cbf6a49f1b3f84eb09bd65f
"$48,417,850",Peter Pan,100000000.0,2003-12-25,95255485.0,5cbf6a49f1b3f84eb09bd660
"$44,660,477",Wonder Park,100000000.0,2019-03-15,93122857.0,5cbf6a49f1b3f84eb09bd661
"$40,202,379",Catwoman,100000000.0,2004-07-23,82145379.0,5cbf6a49f1b3f84eb09bd662
"$39,322,544",The Expendables 3,100000000.0,2014-08-15,209461378.0,5cbf6a49f1b3f84eb09bd663
"$38,120,554",Treasure Planet,100000000.0,2002-11-27,91800000.0,5cbf6a49f1b3f84eb09bd664
"$35,497,337",Green Zone,100000000.0,2010-03-12,97523020.0,5cbf6a49f1b3f84eb09bd665
"$33,700,160",Geostorm,100000000.0,2017-10-20,220796009.0,5cbf6a49f1b3f84eb09bd666
"$28,782,481",Point Break,100000000.0,2015-12-25,126704591.0,5cbf6a49f1b3f84eb09bd667
"$25,020,758",In the Heart of the Sea,100000000.0,2015-12-11,89693309.0,5cbf6a49f1b3f84eb09bd668
"$23,022,309",Transcendence,100000000.0,2014-04-18,103039258.0,5cbf6a49f1b3f84eb09bd669
"$17,018,422",Son of the Mask,100000000.0,2005-02-18,59918422.0,5cbf6a49f1b3f84eb09bd66a
"$15,951,040",Mortal Engines,100000000.0,2018-12-14,85273595.0,5cbf6a49f1b3f84eb09bd66b
"$4,411,102",The Adventures of Pluto Nash,100000000.0,2002-08-16,7094995.0,5cbf6a49f1b3f84eb09bd66c
"$311,434",Jin lÃ­ng shÃ­ san chai,100000000.0,2012-01-20,98227017.0,5cbf6a49f1b3f84eb09bd66d
"$130,178,411",The Peanuts Movie,99000000.0,2015-11-06,250091610.0,5cbf6a49f1b3f84eb09bd66e
"$105,595,712",The LEGO Movie 2: The Second Part,99000000.0,2019-02-08,189195712.0,5cbf6a49f1b3f84eb09bd66f
"$30,824,628",Robin Hood,99000000.0,2018-11-21,84747441.0,5cbf6a49f1b3f84eb09bd670
"$202,007,640",The Mummy Returns,98000000.0,2001-05-04,435040395.0,5cbf6a49f1b3f84eb09bd671
"$77,730,500",Gangs of New York,97000000.0,2002-12-20,183124621.0,5cbf6a49f1b3f84eb09bd672
"$74,262,031",Alien: Covenant,97000000.0,2017-05-19,238521247.0,5cbf6a49f1b3f84eb09bd673
"$201,151,353",Cinderella,95000000.0,2015-03-13,534551353.0,5cbf6a49f1b3f84eb09bd674
"$161,321,843",Ice Age: Continental Drift,95000000.0,2012-07-13,879765137.0,5cbf6a49f1b3f84eb09bd675
"$108,638,745",Black Hawk Down,95000000.0,2001-12-28,159691085.0,5cbf6a49f1b3f84eb09bd676
"$95,347,692",Sex and the City 2,95000000.0,2010-05-27,294680778.0,5cbf6a49f1b3f84eb09bd677
"$88,768,303",Percy Jackson & the Olympians: The Lightning Thief,95000000.0,2010-02-12,223050874.0,5cbf6a49f1b3f84eb09bd678
"$86,907,746",The Campaign,95000000.0,2012-08-10,104907746.0,5cbf6a49f1b3f84eb09bd679
"$81,562,942",Unstoppable,95000000.0,2010-11-12,165720921.0,5cbf6a49f1b3f84eb09bd67a
"$63,570,862",The Fifth Element,95000000.0,1997-05-09,263898761.0,5cbf6a49f1b3f84eb09bd67b
"$50,802,661",The Road to El Dorado,95000000.0,2000-03-31,65700000.0,5cbf6a49f1b3f84eb09bd67c
"$44,114,232",The Lovely Bones,95000000.0,2009-12-11,94894448.0,5cbf6a49f1b3f84eb09bd67d
"$26,410,477",Ben-Hur,95000000.0,2016-08-19,91669648.0,5cbf6a49f1b3f84eb09bd67e
"$17,725,785",Seventh Son,95000000.0,2015-02-06,108874967.0,5cbf6a49f1b3f84eb09bd67f
"$380,529,370",Finding Nemo,94000000.0,2003-05-30,936429370.0,5cbf6a49f1b3f84eb09bd680
"$377,845,905",The Lord of the Rings: The Return of the King,94000000.0,2003-12-17,1141403341.0,5cbf6a49f1b3f84eb09bd681
"$342,548,984",The Lord of the Rings: The Two Towers,94000000.0,2002-12-18,934699645.0,5cbf6a49f1b3f84eb09bd682
"$131,144,183",Lara Croft: Tomb Raider,94000000.0,2001-06-15,273330185.0,5cbf6a49f1b3f84eb09bd683
"$128,261,724",Kingsman: The Secret Service,94000000.0,2015-02-13,404561724.0,5cbf6a49f1b3f84eb09bd684
"$181,166,115",Jurassic Park III,93000000.0,2001-07-18,365900000.0,5cbf6a49f1b3f84eb09bd685
"$176,760,185",Rise of the Planet of the Apes,93000000.0,2011-08-05,470986200.0,5cbf6a49f1b3f84eb09bd686
"$71,195,053",The Spiderwick Chronicles,92500000.0,2008-02-14,162839667.0,5cbf6a49f1b3f84eb09bd687
"$261,441,092",The Incredibles,92000000.0,2004-11-05,614726752.0,5cbf6a49f1b3f84eb09bd688
"$67,349,198",A Good Day to Die Hard,92000000.0,2013-02-14,304249198.0,5cbf6a49f1b3f84eb09bd689
"$22,406,362",The Alamo,92000000.0,2004-04-09,23911362.0,5cbf6a49f1b3f84eb09bd68a
"$10,017,322",Cutthroat Island,92000000.0,1995-12-22,18517322.0,5cbf6a49f1b3f84eb09bd68b
"$58,236,838",The Secret Life of Walter Mitty,91000000.0,2013-12-25,187861183.0,5cbf6a49f1b3f84eb09bd68c
"$404,508,916",Jumanji: Welcome to the Jungle,90000000.0,2017-12-20,964496193.0,5cbf6a49f1b3f84eb09bd68d
"$250,690,539",Men in Black,90000000.0,1997-07-01,587790539.0,5cbf6a49f1b3f84eb09bd68e
"$245,852,179",Toy Story 2,90000000.0,1999-11-19,511358276.0,5cbf6a49f1b3f84eb09bd68f
"$226,164,286",Rush Hour 2,90000000.0,2001-08-03,347425832.0,5cbf6a49f1b3f84eb09bd690
"$209,028,679",Sherlock Holmes,90000000.0,2009-12-25,498438212.0,5cbf6a49f1b3f84eb09bd691
"$196,573,705",Ice Age: Dawn of the Dinosaurs,90000000.0,2009-07-01,859701857.0,5cbf6a49f1b3f84eb09bd692
"$190,173,195",Spider-Man: Into The Spider-Verse 3D,90000000.0,2018-12-14,374688076.0,5cbf6a49f1b3f84eb09bd693
"$155,464,351",What Lies Beneath,90000000.0,2000-07-21,288693989.0,5cbf6a49f1b3f84eb09bd694
"$143,619,809",Rio,90000000.0,2011-04-15,487519809.0,5cbf6a49f1b3f84eb09bd695
"$132,384,315",The Departed,90000000.0,2006-10-06,289660619.0,5cbf6a49f1b3f84eb09bd696
"$125,305,545",Charlie's Angels,90000000.0,2000-11-03,259736090.0,5cbf6a49f1b3f84eb09bd697
"$120,620,254",Mulan,90000000.0,1998-06-19,303500000.0,5cbf6a49f1b3f84eb09bd698
"$110,515,313",Tropic Thunder,90000000.0,2008-08-13,191145256.0,5cbf6a49f1b3f84eb09bd699
"$102,515,793",The Girl with the Dragon Tattoo,90000000.0,2011-12-20,239373970.0,5cbf6a49f1b3f84eb09bd69a
"$100,920,329",Contact,90000000.0,1997-07-11,165900000.0,5cbf6a49f1b3f84eb09bd69b
"$100,018,837",You Don't Mess With the Zohan,90000000.0,2008-06-06,202910991.0,5cbf6a49f1b3f84eb09bd69c
"$100,012,499",Die Hard: With a Vengeance,90000000.0,1995-05-19,366101666.0,5cbf6a49f1b3f84eb09bd69d
"$93,432,655",The Magnificent Seven,90000000.0,2016-09-23,162525156.0,5cbf6a49f1b3f84eb09bd69e
"$85,886,987",Alvin and the Chipmunks: The Road Chip,90000000.0,2015-12-18,249517956.0,5cbf6a49f1b3f84eb09bd69f
"$84,052,762",Atlantis: The Lost Empire,90000000.0,2001-06-08,186049020.0,5cbf6a49f1b3f84eb09bd6a0
"$83,107,829",Valkyrie,90000000.0,2008-12-25,203932174.0,5cbf6a49f1b3f84eb09bd6a1
"$78,765,986",Pixels,90000000.0,2015-07-24,244041804.0,5cbf6a49f1b3f84eb09bd6a2
"$78,616,689",Artificial Intelligence: AI,90000000.0,2001-06-29,235900000.0,5cbf6a49f1b3f84eb09bd6a3
"$75,817,994",The Haunted Mansion,90000000.0,2003-11-26,155750628.0,5cbf6a49f1b3f84eb09bd6a4
"$73,209,340",Hollow Man,90000000.0,2000-08-04,191200000.0,5cbf6a49f1b3f84eb09bd6a5
"$72,708,161",The Interpreter,90000000.0,2005-04-22,162753837.0,5cbf6a49f1b3f84eb09bd6a6
"$68,559,554",Percy Jackson: Sea of Monsters,90000000.0,2013-08-07,200859554.0,5cbf6a49f1b3f84eb09bd6a7
"$65,653,758",Lara Croft: Tomb Raider: The Cradle of Life,90000000.0,2003-07-25,157092943.0,5cbf6a49f1b3f84eb09bd6a8
"$65,075,540",Now You See Me 2,90000000.0,2016-06-10,328325007.0,5cbf6a49f1b3f84eb09bd6a9
"$62,362,560",Spy Game,90000000.0,2001-11-21,143049560.0,5cbf6a49f1b3f84eb09bd6aa
"$61,363,304",The Saint,90000000.0,1997-04-04,169400000.0,5cbf6a49f1b3f84eb09bd6ab
"$60,874,615",Mission to Mars,90000000.0,2000-03-10,106000000.0,5cbf6a49f1b3f84eb09bd6ac
"$58,250,803",Tomb Raider,90000000.0,2018-03-16,273477501.0,5cbf6a49f1b3f84eb09bd6ad
"$58,220,776",Bicentennial Man,90000000.0,1999-12-17,87420776.0,5cbf6a49f1b3f84eb09bd6ae
"$51,877,963",King Arthur,90000000.0,2004-07-07,203877963.0,5cbf6a49f1b3f84eb09bd6af
"$47,546,796",Volcano,90000000.0,1997-04-25,120100000.0,5cbf6a49f1b3f84eb09bd6b0
"$42,885,593",The Devil's Own,90000000.0,1997-03-26,140900000.0,5cbf6a49f1b3f84eb09bd6b1
"$35,168,966",K-19: The Widowmaker,90000000.0,2002-07-19,65716126.0,5cbf6a49f1b3f84eb09bd6b2
"$21,295,021",Conan the Barbarian,90000000.0,2011-08-19,63356133.0,5cbf6a49f1b3f84eb09bd6b3
"$20,377,913",The Three Musketeers,90000000.0,2011-10-21,139877913.0,5cbf6a49f1b3f84eb09bd6b4
"$8,224,288",The Promise,90000000.0,2017-04-21,10551417.0,5cbf6a49f1b3f84eb09bd6b5
"$195,459",The Nutcracker in 3D,90000000.0,2010-11-24,20466016.0,5cbf6a49f1b3f84eb09bd6b6
$0,Bright,90000000.0,2017-12-13,0.0,5cbf6a49f1b3f84eb09bd6b7
$0,Army of the Dead,90000000.0,2019-12-31,0.0,5cbf6a49f1b3f84eb09bd6b8
